time,open,high,low,close
2018-04-05,42.74441248852643,43.86,41.94,42.927499999999995
2018-04-06,42.835956244263215,43.169,40.57,41.81725
2018-04-09,42.32660312213161,42.32660312213161,40,40.8425
2018-04-10,41.58455156106581,41.58455156106581,40.16,40.5775
2018-04-11,41.081025780532904,42.2,40.5303,41.087575
2018-04-12,41.08430039026645,41.5394,39.39,40.467349999999996
2018-04-13,40.77582519513322,40.77582519513322,39.56,39.9875
2018-04-16,40.38166259756661,40.38166259756661,38.12,39.375
2018-04-17,39.87833129878331,39.87833129878331,37.876,38.6465
2018-04-18,39.262415649391656,39.262415649391656,38.0101,38.465025
2018-04-19,38.86372032469583,38.86372032469583,37.8,38.1825
2018-04-20,38.52311016234791,38.52311016234791,37.09,37.67
2018-04-23,38.09655508117396,38.09655508117396,36.1,37.1975
2018-04-24,37.647027540586976,37.647027540586976,34.58,35.8175
2018-04-25,36.732263770293486,36.732263770293486,32.35,34.435
2018-04-26,35.583631885146744,37.62,35,36.315
2018-04-27,35.94931594257337,38,35.5,36.8825
2018-04-30,36.415907971286686,37.17,35.545,36.30125
2018-05-01,36.35857898564335,36.8,35.2251,36.061274999999995
2018-05-02,36.20992699282167,37.72,36.20992699282167,36.972325
2018-05-03,36.59112599641084,38.9,36.59112599641084,37.881524999999996
2018-05-04,37.23632549820542,39.35,36.3,37.807500000000005
2018-05-07,37.52191274910271,37.98,36.8601,37.400025
2018-05-08,37.460968874551355,41.01,37.460968874551355,39.44
2018-05-09,38.450484437275676,41.6048,38.450484437275676,40.888949999999994
2018-05-10,39.669717218637835,41.52,39.669717218637835,41.010000000000005
2018-05-11,40.339858609318924,44.42,40.339858609318924,42.6025
2018-05-14,41.47117930465946,46.56,41.47117930465946,44.5325
2018-05-15,43.00183965232973,43.00183965232973,41.1,42.27
2018-05-16,42.635919826164866,42.635919826164866,41.32,41.9725
2018-05-17,42.30420991308243,42.30420991308243,40.61,41.58
2018-05-18,41.942104956541215,43.95,41.94,42.8025
2018-05-21,42.37230247827061,44.41,42.37230247827061,43.732499999999995
2018-05-22,43.05240123913531,44.2,42.72,43.4875
2018-05-23,43.26995061956765,44.75,42.24,43.61
2018-05-24,43.439975309783826,45.4337,43.439975309783826,44.548424999999995
2018-05-25,43.994200154891914,45.44,43.994200154891914,44.8175
2018-05-29,44.40585007744596,45.85,43.66,45.1175
2018-05-30,44.761675038722984,46.5,44.761675038722984,46.11750000000001
2018-05-31,45.439587519361496,47.39,45.439587519361496,46.644999999999996
2018-06-01,46.042293759680746,47.48,46.042293759680746,46.81
2018-06-04,46.426146879840374,48.81,46.426146879840374,47.6725
2018-06-05,47.04932343992019,49.8,47.04932343992019,48.980000000000004
2018-06-06,48.014661719960095,52.02,48.014661719960095,50.547974999999994
2018-06-07,49.28131835998005,51.9,48.6,50.205
2018-06-08,49.74315917999002,54.03,49.0958,51.14645
2018-06-11,50.444804589995016,54.24,50.444804589995016,52.432500000000005
2018-06-12,51.43865229499751,57.35,51.43865229499751,55.443175
2018-06-13,53.44091364749875,57.9099,53.44091364749875,56.842475
2018-06-14,55.14169432374938,59.54,55.14169432374938,58.1125
2018-06-15,56.62709716187469,59.53,56.62709716187469,58.405825
2018-06-18,57.51646108093735,59.44,57.28,58.545
2018-06-19,58.030730540468674,58.88,57.03,58.1575
2018-06-20,58.09411527023434,59.48,58.09411527023434,58.785
2018-06-21,58.43955763511717,58.51,54.52,57.02250000000001
2018-06-22,57.73102881755859,57.73102881755859,54.82,56.523649999999996
2018-06-25,57.12733940877929,57.12733940877929,51.355,53.78125
2018-06-26,55.454294704389646,55.454294704389646,51.41,52.1875
2018-06-27,53.82089735219482,53.82089735219482,47.82,49.9475
2018-06-28,51.88419867609741,51.88419867609741,47.6902,48.77255
2018-06-29,50.328374338048704,50.57,48.79,49.692499999999995
2018-07-02,50.01043716902435,50.3338,48.33,49.523450000000004
2018-07-03,49.76694358451218,51.21,49.76694358451218,50.5025
2018-07-05,50.13472179225609,52.15,50.13472179225609,51.25
2018-07-06,50.692360896128044,52.49,50.692360896128044,51.71
2018-07-09,51.20118044806402,52.92,50.6,52.11
2018-07-10,51.65559022403201,53.7277,51.65559022403201,53.109424999999995
2018-07-11,52.382507612016,53.32,52.3,52.790000000000006
2018-07-12,52.586253806008,58.9,52.586253806008,56.195
2018-07-13,54.390626903004005,58.4,54.390626903004005,56.9875
2018-07-16,55.689063451502,57.87,55.689063451502,56.9625
2018-07-17,56.325781725751,57.9,56,56.9625
2018-07-18,56.6441408628755,58.1962,56.36,57.576550000000005
2018-07-19,57.11034543143775,58,56.16,57.1525
2018-07-20,57.13142271571888,58,56.63,57.575
2018-07-23,57.353211357859436,59.53,57.32,58.432500000000005
2018-07-24,57.89285567892972,60.11,55.71,58.4775
2018-07-25,58.185177839464856,61,58.185177839464856,59.644999999999996
2018-07-26,58.915088919732426,61.9,58.915088919732426,60.699999999999996
2018-07-27,59.80754445986621,62.01,57.4,60.2175
2018-07-30,60.012522229933104,60.012522229933104,53.81,57.215
2018-07-31,58.61376111496655,58.61376111496655,53.2,54.91
2018-08-01,56.76188055748327,56.76188055748327,53.321,54.04525
2018-08-02,55.40356527874164,58.49,53.8,56.085
2018-08-03,55.74428263937082,58.4599,55.74428263937082,57.732275
2018-08-06,56.73827881968541,59.13,56.73827881968541,58.3175
2018-08-07,57.52788940984271,60.36,57.52788940984271,59.535
2018-08-08,58.531444704921356,60.71,58.531444704921356,60.0025
2018-08-09,59.26697235246068,61.95,59.26697235246068,60.9725
2018-08-10,60.11973617623033,63.16,60.11973617623033,61.967499999999994
2018-08-13,61.04361808811517,65.9396,61.04361808811517,63.8999
2018-08-14,62.471759044057585,64.89,62.03,63.545
2018-08-15,63.00837952202879,64.68,62.83,63.77250000000001
2018-08-16,63.3904397610144,64.4942,63.06,64.02605
2018-08-17,63.708244880507195,64.9095,63.51,64.399875
2018-08-20,64.0540599402536,65.89,64.0540599402536,64.9208
2018-08-21,64.4874299701268,66.03,64.4874299701268,65.27000000000001
2018-08-22,64.8787149850634,66.64,64.8787149850634,65.88250000000001
2018-08-23,65.38060749253171,69.598,65.38060749253171,67.89699999999999
2018-08-24,66.63880374626585,70.85,66.63880374626585,69.6425
2018-08-27,68.14065187313292,72.27,68.14065187313292,71.095
2018-08-28,69.61782593656646,71.96,69.61782593656646,71.225
2018-08-29,70.42141296828322,73.71,70.42141296828322,72.37
2018-08-30,71.39570648414161,72.47,69.52,71.0325
2018-08-31,71.2141032420708,72.16,70.01,71.035
2018-09-04,71.12455162103541,74.43,70.06,72.815
2018-09-05,71.9697758105177,74.19,69.77,72.4325
2018-09-06,72.20113790525886,79.11,70.55,75.45250000000001
2018-09-07,73.82681895262944,81.926,73.82681895262944,79.069
2018-09-10,76.44790947631472,83.42,76.44790947631472,80.81
2018-09-11,78.62895473815736,85.25,78.62895473815736,83.5325
2018-09-12,81.08072736907869,85.25,79.51,82.675
2018-09-13,81.87786368453934,83,80.56,81.705
2018-09-14,81.79143184226967,82.16,80.56,81.3275
2018-09-17,81.55946592113483,82.89,80.25,81.795
2018-09-18,81.67723296056741,83.69,80.98,82.3075
2018-09-19,81.9923664802837,84.35,80.78,82.8825
2018-09-20,82.43743324014184,83.15,81.01,82.33500000000001
2018-09-21,82.38621662007093,83,80.09,81.8475
2018-09-24,82.11685831003547,83.62,80.0689,81.532225
2018-09-25,81.82454165501773,84.27,81.82454165501773,83.19624999999999
2018-09-26,82.51039582750886,84.64,82.51039582750886,83.7475
2018-09-27,83.12894791375443,84,78.5,81.57
2018-09-28,82.3494739568772,82.3494739568772,79.86,80.81
2018-10-01,81.5797369784386,82.1,78.51,80.245
2018-10-02,80.9123684892193,80.9123684892193,74.02,75.52974999999999
2018-10-03,78.22105924460965,78.22105924460965,74.6,75.91
2018-10-04,77.06552962230482,77.06552962230482,72.02,74.5075
2018-10-05,75.78651481115241,75.78651481115241,70.81,72.85
2018-10-08,74.3182574055762,74.3182574055762,69.01,71.382475
2018-10-09,72.85036620278811,72.85036620278811,66.87,69.08250000000001
2018-10-10,70.96643310139406,70.96643310139406,63.4,65.7382
2018-10-11,68.35231655069703,68.35231655069703,62.2977,63.701924999999996
2018-10-12,66.02712077534851,67,63.92,65.4025
2018-10-15,65.71481038767425,66.34,63.44,64.98
2018-10-16,65.34740519383712,71.3254,65.34740519383712,68.30470000000001
2018-10-17,66.82605259691857,71.9231,66.82605259691857,70.58327500000001
2018-10-18,68.7046637984593,70.24,67.3,68.985
2018-10-19,68.84483189922965,70.79,64.42,67.61000000000001
2018-10-22,68.22741594961482,69.46,64.8619,67.25297499999999
2018-10-23,67.74019547480741,71.71,66.21,69.08999999999999
2018-10-24,68.4150977374037,71.895,66.6501,69.101275
2018-10-25,68.75818636870184,72.77,67,69.8425
2018-10-26,69.30034318435092,73.3,68.25,70.42
2018-10-29,69.86017159217546,75.96,69.86017159217546,74.01999999999998
2018-10-30,71.94008579608771,77.77,71.43,75.1225
2018-10-31,73.53129289804386,84.5,73.53129289804386,81.035
2018-11-01,77.28314644902193,81.99,77.28314644902193,80.507525
2018-11-02,78.89533572451097,81.2205,78.89533572451097,80.162625
2018-11-05,79.52898036225548,79.56,75.9,78.2875
2018-11-06,78.90824018112774,80,75.635,77.41375
2018-11-07,78.16099509056386,84.03,78.005,80.75625
2018-11-08,79.45862254528193,85.78,79.45862254528193,82.6325
2018-11-09,81.04556127264095,81.93,72,77.82000000000001
2018-11-12,79.43278063632047,79.43278063632047,68.33,71.74
2018-11-13,75.58639031816023,75.58639031816023,68.26,69.84625
2018-11-14,72.71632015908011,75.71,70.2961,72.079025
2018-11-15,72.39767257954006,80.64,71.202,75.6655
2018-11-16,74.03158628977002,84.5294,74.03158628977002,81.02735
2018-11-19,77.52946814488502,82.6175,71.0522,77.274925
2018-11-20,77.4021965724425,77.4021965724425,65.62,68.895
2018-11-21,73.14859828622124,75.48,70.6,73.28
2018-11-23,73.21429914311062,77.68,72,74.6175
2018-11-26,73.91589957155531,80.77,73.91589957155531,79.0825
2018-11-27,76.49919978577765,80.635,76.49919978577765,79.47862500000001
2018-11-28,77.98891239288884,84.79,77.98891239288884,82.4675
2018-11-29,80.22820619644442,84.78,80.22820619644442,82.8125
2018-11-30,81.52035309822222,84.95,79.32,82.6275
2018-12-03,82.0739265491111,86.18,82.0739265491111,84.95750000000001
2018-12-04,83.51571327455557,88.27,82.14,84.455
2018-12-06,83.98535663727779,92.03,80.3,86.5175
2018-12-07,85.25142831863889,93.23,82.72,87.64000000000001
2018-12-10,86.44571415931945,86.71,79.13,83.1225
2018-12-11,84.78410707965972,86.18,83.5,85.11875
2018-12-12,84.95142853982986,92.76,84.95142853982986,88.83500000000001
2018-12-13,86.89321426991494,91.95,86.89321426991494,89.86
2018-12-14,88.37660713495747,91.19,86.05,88.8125
2018-12-17,88.59455356747873,89.35,82.12,85.925
2018-12-18,87.25977678373937,87.25977678373937,82.201,84.36025
2018-12-19,85.81001339186969,88.52,83.0208,85.4002
2018-12-20,85.60510669593484,86.61,75.91,81.655
2018-12-21,83.63005334796742,83.63005334796742,70.1,76.10125000000001
2018-12-24,79.8656516739837,79.8656516739837,70.11,71.79155
2018-12-26,75.82860083699185,79.85,72.86,76.315
2018-12-27,76.07180041849593,83.41,76.07180041849593,80.12
2018-12-28,78.09590020924796,83.5,78.09590020924796,81.5575
2018-12-31,79.82670010462398,85.9998,79.82670010462398,83.42995
2019-01-02,81.628325052312,82.58,78.11,80.51
2019-01-03,81.06916252615599,81.06916252615599,75,77.0225
2019-01-04,79.04583126307799,83.89,77.2951,80.191275
2019-01-07,79.61855313153899,89.1999,79.61855313153899,85.174975
2019-01-08,82.3967640657695,90.59,82.3967640657695,88.415
2019-01-09,85.40588203288476,89.5,84.36,87.395
2019-01-10,86.40044101644239,86.40044101644239,72.91,76.8575
2019-01-11,81.62897050822119,81.62897050822119,73.57,75.3725
2019-01-14,78.5007352541106,78.5007352541106,70.66,72.9825
2019-01-15,75.74161762705529,78.74,73.8,76.19999999999999
2019-01-16,75.97080881352764,78.8744,73.85,76.2586
2019-01-17,76.11470440676382,76.91,72,74.3075
2019-01-18,75.21110220338191,80.57,75.21110220338191,78.27250000000001
2019-01-22,76.74180110169095,81.925,76.74180110169095,79.93625
2019-01-23,78.33902555084548,86.22,78.33902555084548,83.4975
2019-01-24,80.91826277542273,84.87,80.91826277542273,84.0525
2019-01-25,82.48538138771136,87.09,82.48538138771136,85.54750000000001
2019-01-28,84.01644069385569,88.85,84.01644069385569,86.42999999999999
2019-01-29,85.22322034692783,89.47,85.22322034692783,87.95750000000001
2019-01-30,86.59036017346392,89.88,86.51,88.16
2019-01-31,87.37518008673196,92.62,87.37518008673196,90.44625
2019-02-01,88.91071504336598,93.23,88.35,91.31750000000001
2019-02-04,90.114107521683,96.68,90.114107521683,94.32
2019-02-05,92.2170537608415,97.48,92.2170537608415,96.35
2019-02-06,94.28352688042074,98.2543,93.25,96.076075
2019-02-07,95.17980094021037,96.5135,92.78,94.753375
2019-02-08,94.9665879701052,98.9,94.0001,96.465025
2019-02-11,95.7158064850526,99.89,95.7158064850526,98.8525
2019-02-12,97.2841532425263,101.89,97.2841532425263,100.29249999999999
2019-02-13,98.78832662126314,101.8,97.87,99.83500000000001
2019-02-14,99.31166331063157,100.7,97.23,98.7425
2019-02-15,99.02708165531578,100.73,98.33,99.78750000000001
2019-02-19,99.4072908276579,101.87,99.2745,100.391125
2019-02-20,99.89920791382895,102.98,99.89920791382895,100.8675
2019-02-21,100.38335395691448,103.49,98.52,101.4425
2019-02-22,100.91292697845724,106.53,100.91292697845724,105.0325
2019-02-25,102.97271348922862,109.97,102.97271348922862,107.87875000000001
2019-02-26,105.42573174461432,107.24,96.18,102.23249999999999
2019-02-27,103.82911587230716,103.82911587230716,97.07,98.9975
2019-02-28,101.41330793615359,104.28,100.15,101.615
2019-03-01,101.51415396807678,105.2,100.34,102.66
2019-03-04,102.08707698403839,107.25,95.3,101.255
2019-03-05,101.67103849201919,101.67103849201919,96.08,98.775
2019-03-06,100.2230192460096,102,95.5,98.98500000000001
2019-03-07,99.6040096230048,100.56,96.5,98.33
2019-03-08,98.96700481150239,101.34,96,98.5325
2019-03-11,98.7497524057512,105.33,98.7497524057512,102.8175
2019-03-12,100.7836262028756,106.08,100.7836262028756,104.435
2019-03-13,102.6093131014378,107.75,102.6093131014378,105.1525
2019-03-14,103.8809065507189,134.4,103.8809065507189,128.185
2019-03-15,116.03295327535946,134.7785,116.03295327535946,132.134625
2019-03-18,124.08378913767973,138.06,124.08378913767973,135.1225
2019-03-19,129.60314456883987,140.54,129.60314456883987,138.08325
2019-03-20,133.84319728441994,144.75,133.84319728441994,141.345
2019-03-21,137.59409864220999,154.74,137.59409864220999,148.93
2019-03-22,143.262049321105,154.619,143.262049321105,152.05225000000002
2019-03-25,147.6571496605525,154.8,147.6571496605525,151.39249999999998
2019-03-26,149.52482483027626,154,147.61,151.1325
2019-03-27,150.32866241513813,152,143.41,148.05499999999998
2019-03-28,149.19183120756907,149.3499,144.14,146.499975
2019-03-29,147.84590310378454,149.77,145.755,147.57375
2019-04-01,147.70982655189226,149.38,144.03,147.52749999999997
2019-04-02,147.61866327594612,147.61866327594612,140.23,144.46749999999997
2019-04-03,146.04308163797305,147.93,144.16,146.0875
2019-04-04,146.0652908189865,146.29,134.38,141.7275
2019-04-05,143.89639540949327,143.89639540949327,134.85,138.3275
2019-04-08,141.11194770474663,141.11194770474663,131.51,134.24
2019-04-09,137.67597385237332,138.6,131.5216,134.5454
2019-04-10,136.11068692618664,143.89,136.08,140.14000000000001
2019-04-11,138.12534346309332,145.68,138.12534346309332,143.965
2019-04-12,141.04517173154665,145.25,141.04517173154665,143.5675
2019-04-15,142.30633586577332,145.99,141.99,143.9125
2019-04-16,143.10941793288666,145.4,137.25,141.48
2019-04-17,142.29470896644332,142.29470896644332,131.23,135.48624999999998
2019-04-18,138.89047948322167,138.89047948322167,123.6,128.094725
2019-04-22,133.49260224161083,133.49260224161083,123.4059,127.276475
2019-04-23,130.38453862080542,138.81,130.38453862080542,134.735
2019-04-24,132.55976931040271,141.495,132.55976931040271,137.282925
2019-04-25,134.92134715520137,139.95,134.1,137.14749999999998
2019-04-26,136.03442357760068,139.95,134.77,137.785
2019-04-29,136.90971178880034,140.97,136.90971178880034,138.8
2019-04-30,137.85485589440017,141.1,136.47,138.98999999999998
2019-05-01,138.42242794720008,141.4989,132.16,137.139725
2019-05-02,137.78107647360002,137.78107647360002,129.72,132.875
2019-05-03,135.3280382368,135.9574,129,133.12935000000002
2019-05-06,134.22869411840003,136.89,129.17,133.09
2019-05-07,133.6593470592,137.71,130.9,134.19
2019-05-08,133.9246735296,135.47,131.61,133.1925
2019-05-09,133.5585867648,136.14,127.1403,132.290075
2019-05-10,132.9243308824,137.84,130.28,134.51749999999998
2019-05-13,133.7209154412,134,127.3067,130.23667500000002
2019-05-14,131.9787952206,134.6905,129.031,131.615375
2019-05-15,131.7970851103,141.44,131.17,136.35500000000002
2019-05-16,134.07604255515002,148,134.07604255515002,143.34
2019-05-17,138.70802127757503,148,138.70802127757503,145.0975
2019-05-20,141.90276063878753,145.92,140.27,143.72250000000003
2019-05-21,142.81263031939378,148,142.81263031939378,145.735
2019-05-22,144.27381515969688,145.82,142.0558,143.49895
2019-05-23,143.88638257984843,143.88638257984843,136.51,139.51774999999998
2019-05-24,141.7020662899242,143.8,139.62,140.7975
2019-05-28,141.24978314496212,146.01,139.6,141.885
2019-05-29,141.56739157248106,141.56739157248106,135.86,138.28750000000002
2019-05-30,139.92744578624053,140.81,137.75,139.095
2019-05-31,139.51122289312025,142.58,136,139.16750000000002
2019-06-03,139.33936144656013,140.83,129.6,135.3225
2019-06-04,137.33093072328006,138.5,131.6,135.72
2019-06-05,136.52546536164004,149.32,136.52546536164004,144.7975
2019-06-06,140.66148268082003,148.9,135,144.3975
2019-06-07,142.52949134041,170.99,142.52949134041,158.86905000000002
2019-06-10,150.699270670205,184.78,150.699270670205,174.36794999999998
2019-06-11,162.53361033510248,172.41,159.59,166.7575
2019-06-12,164.64555516755124,167,161.51,164.6325
2019-06-13,164.6390275837756,167.9,164.38,166.4975
2019-06-14,165.5682637918878,167.76,163.5452,165.93380000000002
2019-06-17,165.75103189594392,170.54,163.6385,166.099625
2019-06-18,165.92532844797196,171.47,165.92532844797196,168.2886
2019-06-19,167.10696422398598,174.45,167.10696422398598,171.745
2019-06-20,169.425982111993,177.49,169.425982111993,174.9
2019-06-21,172.16299105599649,172.5485,166.341,170.144875
2019-06-24,171.15393302799825,171.15393302799825,164.12,167.5725
2019-06-25,169.36321651399913,169.36321651399913,155.64,161.5275
2019-06-26,165.44535825699955,165.44535825699955,150.2908,155.80845
2019-06-27,160.62690412849977,160.62690412849977,148.04,150.9406
2019-06-28,155.78375206424988,155.78375206424988,145.2601,150.510625
2019-07-01,153.14718853212494,155.32,143.85,150.54
2019-07-02,151.84359426606247,154.41,144.38,149.615
2019-07-03,150.72929713303125,158.45,150.72929713303125,155.5825
2019-07-05,153.15589856651565,156.02,151.34,153.92
2019-07-08,153.53794928325783,158.68,153.01,155.9175
2019-07-09,154.72772464162892,158.0688,154.39,156.6847
2019-07-10,155.70621232081447,161.385,155.70621232081447,158.51375
2019-07-11,157.10998116040724,159.33,154.3301,157.240025
2019-07-12,157.17500308020362,158.4917,151.03,154.965425
2019-07-15,156.0702140401018,157.1,152.398,153.9895
2019-07-16,155.02985702005088,155.465,146.65,151.73874999999998
2019-07-17,153.38430351002543,161.77,151.57,156.6325
2019-07-18,155.0084017550127,163.17,155.0084017550127,160.755
2019-07-19,157.88170087750635,166.41,157.88170087750635,164.0725
2019-07-22,160.97710043875315,166.3048,160.23,162.9462
2019-07-23,161.96165021937657,163.1,154.3438,158.99345
2019-07-24,160.47755010968828,160.47755010968828,152.1859,155.331475
2019-07-25,157.90451255484413,158.58,153.3302,155.90255000000002
2019-07-26,156.90353127742208,159.5,155.5,157.4475
2019-07-29,157.17551563871103,158.52,143.45,151.19
2019-07-30,154.18275781935552,154.18275781935552,140,143.03
2019-07-31,148.60637890967774,148.60637890967774,140.881,143.50025
2019-08-01,146.05331445483887,148.78,138.125,143.37375
2019-08-02,144.71353222741942,144.71353222741942,137.355,140.96625
2019-08-05,142.8398911137097,142.8398911137097,134.3207,136.8041
2019-08-06,139.82199555685486,141.09,137.2,138.8175
2019-08-07,139.31974777842743,143.2,135.4132,139.2558
2019-08-08,139.28777388921372,150.79,139.28777388921372,147.10500000000002
2019-08-09,143.19638694460687,151.37,143.19638694460687,148.8825
2019-08-12,146.03944347230345,148.47,142.16,145.6525
2019-08-13,145.84597173615174,147.8216,142.02,144.5229
2019-08-14,145.18443586807587,145.18443586807587,138.36,142.17875
2019-08-15,143.68159293403795,144.5,139.8,142.1625
2019-08-16,142.92204646701896,146.73,142.51,144.065
2019-08-19,143.49352323350948,147.69,140.34,143.82000000000002
