time,open,high,low,close
1993-03-22,25.081110087515352,25.081110087515352,24.78066715,24.8588670125
1993-03-23,24.969988550007677,24.98920011,24.91968912,24.958789052500002
1993-03-24,24.96438880125384,25.0587111,24.7980449,24.932722435000002
1993-03-25,24.94855561812692,25.16297758,24.93706687,25.0456777875
1993-03-26,24.99711670281346,25.11084434,24.95444462,25.0326444775
1993-03-29,25.01488059015673,25.19773308,24.98920011,25.063055537500002
1993-03-30,25.038968063828364,25.14559983,25.038968063828364,25.1195332125
1993-03-31,25.079250638164183,25.28462181,25.079250638164183,25.1890442025
1993-04-01,25.13414742033209,25.16297758,24.98920011,25.089122155
1993-04-02,25.111634787666045,25.111634787666045,24.52000094,24.676400665
1993-04-05,24.894017726333022,24.894017726333022,24.57213418,24.659022917500003
1993-04-06,24.776520321916514,24.776520321916514,24.5026232,24.615578550000002
1993-04-07,24.69604943595826,24.69604943595826,24.55475644,24.61992299
1993-04-08,24.65798621297913,24.7632894,24.52000094,24.6677117925
1993-04-12,24.662849002739563,24.98920011,24.662849002739563,24.915344685
1993-04-13,24.789096843869782,25.11084434,24.789096843869782,25.00657786
1993-04-14,24.89783735193489,25.0587111,24.89783735193489,25.01526673
1993-04-15,24.956552040967445,25.04133335,24.88493363,24.9718223625
1993-04-16,24.964187201733722,25.04133335,24.95444462,24.997888985
1993-04-19,24.981038093366863,25.0587111,24.86755588,24.95010018
1993-04-20,24.96556913668343,24.96556913668343,24.60688968,24.7763227125
1993-04-21,24.870945924591716,24.870945924591716,24.67640067,24.7632894
1993-04-22,24.817117662295857,24.85017814,24.43311221,24.589511932500002
1993-04-23,24.70331479739793,24.70331479739793,24.29409023,24.363601222499998
1993-04-26,24.533458009948966,24.533458009948966,24.06817952,24.2463014275
1993-04-27,24.389879718724483,24.39835672,24.10293502,24.25064587
1993-04-28,24.320262794362243,24.41573446,24.31146798,24.3592567825
1993-04-29,24.339759788431124,24.45048996,24.25933474,24.389667844999998
1993-04-30,24.36471381671556,24.62426743,24.36471381671556,24.533034255000004
1993-05-03,24.448874035857784,24.64164517,24.41573446,24.554756435
1993-05-04,24.501815235428893,24.81542264,24.501815235428893,24.72418947
1993-05-05,24.613002352714446,24.88493363,24.613002352714446,24.7850115875
1993-05-06,24.699006970107224,24.78066715,24.69377841,24.737222780000003
1993-05-07,24.718114875053615,24.72853391,24.62426743,24.6850895425
1993-05-10,24.701602208776805,24.85017814,24.69377841,24.737222780000003
1993-05-11,24.719412494388404,24.81542264,24.64164517,24.7459116525
1993-05-12,24.732662073444203,24.7980449,24.71115616,24.750256092500003
1993-05-13,24.741459082972103,24.741459082972103,24.4678677,24.576478622499998
1993-05-14,24.658968852736052,24.658968852736052,24.45048996,24.4895898875
1993-05-17,24.574279370118028,24.574279370118028,24.43311221,24.520000945
1993-05-18,24.547140157559014,24.58951193,24.45048996,24.537378689999997
1993-05-19,24.542259423779505,25.04133335,24.38097897,24.75025609
1993-05-20,24.646257756889753,25.11084434,24.646257756889753,25.063055535
1993-05-21,24.85465664594488,25.16297758,24.85465664594488,25.010922295
1993-05-24,24.93278947047244,25.07608885,24.93278947047244,24.984855675
1993-05-25,24.958822572736217,25.09346659,24.958822572736217,25.06739997
1993-05-26,25.01311127136811,25.37151054,25.01311127136811,25.2324885675
1993-05-27,25.122799919434055,25.38888829,25.122799919434055,25.3193773025
1993-05-28,25.22108861096703,25.24986632,25.02395561,25.167322019999997
1993-06-01,25.194205315483515,25.47577703,25.194205315483515,25.323721742500002
1993-06-02,25.258963528991757,25.44102153,25.21511082,25.3324106125
1993-06-03,25.295687070745878,25.30199956,25.21511082,25.2715885
1993-06-04,25.28363778537294,25.28363778537294,25.07608885,25.162977585
1993-06-07,25.22330768518647,25.23248857,25.09346659,25.162977579999996
1993-06-08,25.193142632593233,25.193142632593233,24.86755588,24.945755745
1993-06-09,25.069449188796618,25.069449188796618,24.91968912,24.971822365
1993-06-10,25.02063577689831,25.02063577689831,24.88493363,24.945755742499998
1993-06-11,24.983195759699154,25.11084434,24.97182236,25.0543666625
1993-06-14,25.01878121109958,25.12822209,25.01878121109958,25.0804332825
1993-06-15,25.049607246799788,25.09346659,24.98920011,25.036988915
1993-06-16,25.043298080899895,25.043298080899895,24.91968912,24.9978889825
1993-06-17,25.020593531699948,25.12822209,25.020593531699948,25.097811030000003
1993-06-18,25.059202280849973,25.11381261,24.92130255,25.017557580000002
1993-06-21,25.038379930424988,25.038379930424988,24.93880346,24.9738052925
1993-06-22,25.006092611462492,25.00880712,24.95630438,24.991306207500003
1993-06-23,24.998699409481247,24.998699409481247,24.76379432,24.877550265
1993-06-24,24.938124837240622,25.0963117,24.83379797,24.965054835
1993-06-25,24.951589836120313,25.14881444,24.951589836120313,25.0919364675
1993-06-28,25.021763151810156,25.35882542,25.021763151810156,25.2713208425
1993-06-29,25.146541997155076,25.32382359,25.146541997155076,25.2713208425
1993-06-30,25.208931419827536,25.32382359,25.20131718,25.258195155000003
1993-07-01,25.23356328741377,25.27132084,25.13131352,25.2100676375
1993-07-02,25.221815462456885,25.221815462456885,24.93880346,25.035058495
1993-07-06,25.128436978728445,25.128436978728445,24.72879249,24.8863007225
1993-07-07,25.00736885061422,25.00736885061422,24.7462934,24.798796142500002
1993-07-08,24.90308249655711,25.16631535,24.81629706,24.9869309775
1993-07-09,24.945006737028557,25.18381627,24.945006737028557,25.135688755000004
1993-07-12,25.04034774601428,25.18381627,25.04034774601428,25.1531896675
1993-07-13,25.09676870675714,25.25381993,25.00880712,25.14881444
1993-07-14,25.12279157337857,25.30632267,25.12279157337857,25.2144428675
1993-07-15,25.168617220439288,25.2188181,25.07881078,25.161940125
1993-07-16,25.165278672719644,25.16631535,25.02630804,25.100686925
1993-07-19,25.13298279885982,25.13298279885982,24.97380529,25.035058495
1993-07-20,25.08402064692991,25.11381261,24.90380163,25.0394337225
1993-07-21,25.061727184714954,25.0963117,25.00880712,25.070060325
1993-07-22,25.065893754857477,25.0963117,24.92130255,25.000056667500004
1993-07-23,25.03297521117874,25.04380895,24.95630438,25.0044318925
1993-07-26,25.018703551839373,25.23631901,25.018703551839373,25.161940125
1993-07-27,25.090321838419687,25.2188181,25.07881078,25.1663153525
1993-07-28,25.128318595459845,25.16631535,25.07881078,25.1181878375
1993-07-29,25.123253216479924,25.32382359,25.123253216479924,25.218818097499998
1993-07-30,25.17103565698996,25.25381993,25.07881078,25.175065812499998
1993-08-02,25.17305073474498,25.27132084,25.14881444,25.1881914975
1993-08-03,25.180621116122488,25.30632267,25.11381261,25.2144428675
1993-08-04,25.197531991811246,25.25381993,25.13131352,25.1969419525
1993-08-05,25.197236972155622,25.20131718,25.11381261,25.1663153525
1993-08-06,25.18177616232781,25.23631901,25.14881444,25.196941955
1993-08-09,25.189359058663904,25.39382725,25.189359058663904,25.2931969875
1993-08-10,25.241278023081954,25.32382359,25.241278023081954,25.3019474425
1993-08-11,25.271612732790977,25.37632633,25.271612732790977,25.315073130000002
1993-08-12,25.29334293139549,25.37632633,25.14881444,25.284446527500002
1993-08-13,25.288894729447748,25.288894729447748,25.25381993,25.266945615
1993-08-16,25.277920172223872,25.48133182,25.277920172223872,25.367575875
1993-08-17,25.322748023611936,25.49883273,25.322748023611936,25.446329990000002
1993-08-18,25.38453900680597,25.6913428,25.38453900680597,25.6213391375
1993-08-19,25.502939072152984,25.65634097,25.502939072152984,25.6388400525
1993-08-20,25.570889562326492,25.65634097,25.56883639,25.616963910000003
1993-08-23,25.593926736163247,25.62133914,25.55133548,25.581962079999997
1993-08-24,25.587944408081622,25.88385286,25.587944408081622,25.743845540000002
1993-08-25,25.66589497404081,26.00635926,25.66589497404081,25.910104229999998
1993-08-26,25.787999602020406,26.058862,25.787999602020406,25.927605145
1993-08-27,25.857802373510204,25.90135377,25.84885103,25.8751024
1993-08-30,25.8664523867551,26.04136109,25.8664523867551,25.9713574325
1993-08-31,25.91890490962755,26.07636292,25.91890490962755,26.023860177499998
1993-09-01,25.971382543563774,26.09386383,25.971382543563774,26.028235405
1993-09-02,25.999808974281887,26.09386383,25.9363556,26.0107344875
1993-09-03,26.005271730890943,26.00635926,25.90135377,25.953856515
1993-09-07,25.97956412294547,26.00635926,25.76134645,25.883852855
1993-09-08,25.931708488972735,25.931708488972735,25.53383456,25.708843707499998
1993-09-09,25.820276098236366,25.820276098236366,25.60383822,25.686967565
1993-09-10,25.753621831618183,26.00635926,25.753621831618183,25.905729
1993-09-13,25.829675415809092,26.07636292,25.829675415809092,26.04136109
1993-09-14,25.935518252904544,25.9363556,25.8138492,25.896978542499998
1993-09-15,25.91624839770227,25.98885835,25.70884371,25.8663519425
1993-09-16,25.891300170101132,25.95385652,25.84885103,25.91447946
1993-09-17,25.902889815050564,25.902889815050564,25.78075832,25.8291852925
1993-09-20,25.866037553775282,25.90402698,25.60466025,25.7411362575
1993-09-21,25.80358690563764,25.80358690563764,25.2524641,25.521013662500003
1993-09-22,25.66230028406882,25.76314852,25.56944063,25.666294575
1993-09-23,25.664297429534408,25.88641717,25.664297429534408,25.829185295000002
1993-09-24,25.746741362267205,25.85119755,25.746741362267205,25.8115754875
1993-09-27,25.779158424883605,26.08012505,25.779158424883605,26.03610053
1993-09-28,25.9076294774418,26.09773486,25.9076294774418,26.058112792499998
1993-09-29,25.9828711349709,26.09773486,25.90402698,25.992076015
1993-09-30,25.98747357498545,25.99207601,25.83358775,25.912831880000002
1993-10-01,25.95015272749273,26.04490544,25.81597794,25.9304416875
1993-10-04,25.940297207496364,26.04490544,25.940297207496364,26.0272956325
1993-10-05,25.983796419998182,26.09773486,25.92163678,26.03169808
1993-10-06,26.007747249999092,26.13295447,25.99207601,26.036100530000002
1993-10-07,26.02192388999955,26.02729563,25.90402698,25.970063755
1993-10-08,25.995993822499777,26.00968582,25.76314852,25.9304416875
1993-10-11,25.96321775499989,26.06251524,25.96321775499989,26.022893175
1993-10-12,25.993055464999944,26.06251524,25.993055464999944,26.0449054375
1993-10-13,26.018980451249973,26.06251524,26.00968582,26.044905435000004
1993-10-14,26.03194294312499,26.37949178,26.03194294312499,26.2474182225
1993-10-15,26.139680582812495,26.57319966,26.139680582812495,26.507162882499998
1993-10-18,26.323421732656247,26.50276043,26.323421732656247,26.4675408175
1993-10-19,26.395481275078126,26.46754082,26.25622313,26.348674619999997
1993-10-20,26.37207794753906,26.37207794753906,26.23861332,26.304650100000003
1993-10-21,26.338364023769532,26.338364023769532,26.22100351,26.273832934999998
1993-10-22,26.306098479384765,26.39710159,26.13295447,26.2386133175
1993-10-25,26.272355898442385,26.272355898442385,26.08012505,26.16817409
1993-10-26,26.220264994221193,26.220264994221193,26.09773486,26.168174092500003
1993-10-27,26.194219543360596,26.22100351,26.15056428,26.181381445
1993-10-28,26.187800494180298,26.46754082,26.187800494180298,26.335467262499996
1993-10-29,26.26163387834015,26.4147114,26.26163387834015,26.388296685
1993-11-01,26.324965281670075,26.48515063,26.324965281670075,26.419113847499997
1993-11-02,26.372039564585037,26.48515063,26.29144274,26.414711394999998
1993-11-03,26.393375479792518,26.4323212,25.99207601,26.24301577
1993-11-04,26.31819562489626,26.31819562489626,25.81597794,25.9700637575
1993-11-05,26.14412969119813,26.14412969119813,25.65748967,25.833587747499998
1993-11-08,25.988858719349064,26.06251524,25.90402698,25.98327111
1993-11-09,25.986064914674532,26.1857839,25.986064914674532,26.088929955
1993-11-10,26.037497434837267,26.20339371,25.93924659,26.0889299575
1993-11-11,26.06321369616863,26.27383294,26.06321369616863,26.181381447499998
1993-11-12,26.122297571834316,26.34427217,26.122297571834316,26.2386133225
1993-11-15,26.18045544716716,26.30905255,26.16817409,26.2562231275
1993-11-16,26.218339287333578,26.37949178,26.1857839,26.3046500975
1993-11-17,26.26149469241679,26.37949178,26.15056428,26.2826378375
1993-11-18,26.272066264958397,26.272066264958397,26.08012505,26.1637716375
1993-11-19,26.217918951229198,26.217918951229198,26.04490544,26.084527502500002
1993-11-22,26.1512232268646,26.1512232268646,25.85119755,25.9656613025
1993-11-23,26.0584422646823,26.09773486,25.93924659,26.0493078875
1993-11-24,26.05387507609115,26.20339371,26.05387507609115,26.16377164
1993-11-26,26.108823358045576,26.25622313,26.108823358045576,26.2254059675
1993-11-29,26.16711466277279,26.32666236,26.09773486,26.198991255
1993-11-30,26.183052958886393,26.23861332,26.06251524,26.12414957
1993-12-01,26.153601264443196,26.27383294,26.15056428,26.2077961575
1993-12-02,26.180698710971598,26.23861332,26.15056428,26.203393705
1993-12-03,26.192046207985797,26.32666236,26.192046207985797,26.265028035
1993-12-06,26.2285371214929,26.44993101,26.2285371214929,26.3971015875
1993-12-07,26.312819354496447,26.4323212,26.312819354496447,26.40150404
1993-12-08,26.357161697248223,26.39710159,26.357161697248223,26.388296685
1993-12-09,26.37272919112411,26.4323212,26.27383294,26.35307707
1993-12-10,26.362903130562056,26.362903130562056,26.20339371,26.27823539
1993-12-13,26.320569260281026,26.4147114,26.22100351,26.32666236
1993-12-14,26.323615810140513,26.4323212,26.22100351,26.326662355
1993-12-15,26.325139082570256,26.325139082570256,26.1857839,26.225405967500002
1993-12-16,26.275272525035128,26.29144274,26.23861332,26.273832935
1993-12-17,26.274552730017565,26.41898043,26.274552730017565,26.356964042500003
1993-12-20,26.315758386258786,26.45441836,26.315758386258786,26.4101209425
1993-12-21,26.362939664379393,26.40126146,26.31266662,26.365823525
1993-12-22,26.364381594689696,26.5430132,26.364381594689696,26.4632778475
1993-12-23,26.41382972109485,26.56073217,26.41382972109485,26.512005005
1993-12-27,26.462917363047424,26.649327,26.462917363047424,26.578451129999998
1993-12-28,26.52068424652371,26.72020287,26.52068424652371,26.6670459725
1993-12-29,26.593865109511853,26.73792184,26.593865109511853,26.69362442
1993-12-30,26.643744764755926,26.649327,26.50757526,26.5917403575
1993-12-31,26.61774256112796,26.649327,26.40126146,26.52086449
1994-01-03,26.56930352556398,26.56930352556398,26.31266662,26.3835424925
1994-01-04,26.47642300903199,26.47642300903199,26.34810456,26.4101209425
1994-01-05,26.443271975765995,26.52529423,26.38354249,26.476567069999998
1994-01-06,26.459919522883,26.56073217,26.459919522883,26.520864489999997
1994-01-07,26.490392006441496,26.68476494,26.4898563,26.600599845
1994-01-10,26.54549592572075,26.98598738,26.54549592572075,26.8265166775
1994-01-11,26.686006301610377,26.96826842,26.686006301610377,26.928400742500003
1994-01-12,26.80720352205519,26.95054945,26.75564081,26.87524384
1994-01-13,26.841223681027593,26.841223681027593,26.73792184,26.77778952
1994-01-14,26.809506600513796,26.93283048,26.809506600513796,26.88410332
1994-01-17,26.846804960256897,26.91511152,26.82651668,26.87524384
1994-01-18,26.86102440012845,26.95054945,26.86102440012845,26.910681775
1994-01-19,26.885853087564225,26.91511152,26.79107874,26.8575248725
1994-01-20,26.87168898003211,26.93283048,26.86195461,26.897392547499997
1994-01-21,26.884540763766054,26.95054945,26.84423565,26.90182229
1994-01-24,26.893181526883026,26.96826842,26.75564081,26.830946422500002
1994-01-25,26.862063974691516,26.862063974691516,26.70248391,26.75564081
1994-01-26,26.808852392345756,26.84423565,26.72020287,26.7866490025
1994-01-27,26.797750697422877,27.11002016,26.797750697422877,26.9771279025
1994-01-28,26.88743929996144,27.23405293,26.88743929996144,27.176466285000004
1994-01-31,27.031952792480723,27.39352364,27.031952792480723,27.3004990575
1994-02-01,27.166225924990364,27.3049288,27.16317706,27.242912412499997
1994-02-02,27.20456916874518,27.37580467,27.20456916874518,27.3270775075
1994-02-03,27.26582333812259,27.32264777,27.16317706,27.265061125000003
1994-02-04,27.265442231561295,27.28720983,26.63160804,26.950549452500002
1994-02-07,27.107995842030647,27.107995842030647,26.56073217,26.675905457500004
1994-02-08,26.891950649765327,26.891950649765327,26.66704597,26.764500292500003
1994-02-09,26.828225471132665,26.89739255,26.75564081,26.83094642
1994-02-10,26.829585945566333,26.87967358,26.649327,26.7600705475
1994-02-11,26.794828246533164,26.80879771,26.5430132,26.68919468
1994-02-14,26.742011463266582,26.86195461,26.649327,26.7423515825
1994-02-15,26.742181522883293,26.93283048,26.742181522883293,26.866384355
1994-02-16,26.804282938941647,26.95054945,26.804282938941647,26.910681775
1994-02-17,26.857482356970824,27.03914429,26.66704597,26.866384355
1994-02-18,26.861933355985414,26.861933355985414,26.50757526,26.653756745
1994-02-22,26.757845050492705,26.84423565,26.649327,26.746781325
1994-02-23,26.752313187746353,26.89739255,26.68476494,26.808797712499995
1994-02-24,26.780555450123174,26.780555450123174,26.40126146,26.547442942500002
1994-02-25,26.663999196311586,26.663999196311586,26.40126146,26.485426555
1994-02-28,26.57471287565579,26.68476494,26.5430132,26.5961701025
1994-03-01,26.585441489077894,26.5961701,26.29494766,26.4677075875
1994-03-02,26.526574538288948,26.526574538288948,26.04688211,26.2772286875
1994-03-03,26.401901612894473,26.43669939,26.33038559,26.4012614575
1994-03-04,26.401581535197238,26.5430132,26.31266662,26.4322696525
1994-03-07,26.416925593848617,26.649327,26.416925593848617,26.605029582500002
1994-03-08,26.51097758817431,26.63160804,26.47213733,26.5607321675
1994-03-09,26.535854877837153,26.649327,26.41898043,26.560732167500003
1994-03-10,26.54829352266858,26.63160804,26.34810456,26.507575267500002
1994-03-11,26.52793439508429,26.5961701,26.33038559,26.489856297499998
1994-03-14,26.508895346292142,26.66704597,26.508895346292142,26.6227485525
1994-03-15,26.56582194939607,26.72020287,26.56073217,26.631608035000003
1994-03-16,26.598714992198037,26.79107874,26.5430132,26.68919468
1994-03-17,26.64395483609902,26.82651668,26.64395483609902,26.755640810000003
1994-03-18,26.69979782304951,26.82097692,26.64276445,26.727415375
1994-03-21,26.713606599024757,26.76751318,26.64276445,26.705138814999998
1994-03-22,26.709372707012378,26.83879817,26.6605857,26.749691935
1994-03-23,26.72953232100619,26.83879817,26.72953232100619,26.780879114999998
1994-03-24,26.755205718003094,26.755205718003094,26.321982,26.5358369675
1994-03-25,26.645521342751547,26.645521342751547,26.19723327,26.3487138725
1994-03-28,26.497117607625775,26.497117607625775,26.00119955,26.183867337499997
1994-03-29,26.340492472562886,26.340492472562886,25.7160596,25.978922994999998
1994-03-30,26.159707733781442,26.159707733781442,25.35963466,25.5645790025
1994-03-31,25.86214336814072,25.86214336814072,24.82499724,25.274983735
1994-04-04,25.56856355157036,25.56856355157036,24.71806976,24.896282232500003
1994-04-05,25.23242289203518,25.55566838,25.23242289203518,25.422009025
1994-04-06,25.32721595851759,25.60913212,25.32721595851759,25.5333918175
1994-04-07,25.430303888008794,25.73388085,25.39527715,25.586855559999997
1994-04-08,25.508579724004395,25.62695336,25.35963466,25.5244811925
1994-04-11,25.5165304582522,25.69823835,25.49329116,25.58462719
1994-04-12,25.5505788241261,25.66259586,25.50220463,25.584627190000003
1994-04-13,25.56760300706305,25.60913212,25.23488593,25.4531776725
1994-04-14,25.510390339781523,25.56457615,25.32399216,25.424235965
1994-04-15,25.467313152390762,25.53784713,25.38636368,25.4442841575
1994-04-18,25.455798654945383,25.52893365,25.18142219,25.357404865
1994-04-19,25.40660175997269,25.40660175997269,25.08340248,25.25270575
1994-04-20,25.329653754986346,25.38636368,25.13686622,25.279437620000003
1994-04-21,25.304545687493174,25.64477461,25.28834967,25.479928075
1994-04-22,25.39223688124659,25.68932488,25.39223688124659,25.61358458
1994-04-25,25.502910730623295,25.86753735,25.502910730623295,25.7160581725
1994-04-26,25.60948445156165,25.85862958,25.60948445156165,25.8163034025
1994-04-28,25.712893927030827,25.80516584,25.55566838,25.691554675
1994-04-29,25.702224301015413,25.75170209,25.55566838,25.653685234999998
1994-05-02,25.677954768007705,26.07248454,25.62695336,25.82298708
1994-05-03,25.750470924003853,25.89427207,25.69823835,25.83189628
1994-05-04,25.791183602001926,25.90317984,25.70714613,25.8296679125
1994-05-05,25.81042575725096,25.87645082,25.76952334,25.811848089999998
1994-05-06,25.81113692362548,25.81113692362548,25.43091965,25.560123687499996
1994-05-09,25.68563030556274,25.68563030556274,25.25270718,25.3796828475
1994-05-10,25.53265657653137,25.57348962,25.40418492,25.4732429675
1994-05-11,25.502949772015683,25.502949772015683,25.19032996,25.35517792
1994-05-12,25.429063846007843,25.44874089,25.32399216,25.395275725
1994-05-13,25.41216978550392,25.45764867,25.26161495,25.3908189925
1994-05-16,25.40149438900196,25.52002588,25.38636368,25.435373532499998
1994-05-17,25.41843396075098,25.76952334,25.3774559,25.582400245000002
1994-05-18,25.500417102875492,26.0546633,25.500417102875492,25.867538777500002
1994-05-19,25.683977940187745,26.1526773,25.683977940187745,26.0101073225
1994-05-20,25.847042631343875,26.0546633,25.847042631343875,26.0056548675
1994-05-23,25.926348749421937,25.96555706,25.85862958,25.9299131425
1994-05-24,25.928130945960966,26.14376953,25.928130945960966,26.052433502499998
1994-05-25,25.990282224230484,26.13485606,25.85862958,26.014564065000002
1994-05-26,26.002423144615243,26.19723327,26.002423144615243,26.13040217
1994-05-27,26.066412657307623,26.16159078,26.04574982,26.1148092925
1994-05-31,26.09061097490381,26.17941203,26.03684205,26.1058986675
1994-06-01,26.098254821201905,26.24178354,25.98337831,26.132629115
1994-06-02,26.115441968100953,26.25960479,26.115441968100953,26.2261906625
1994-06-03,26.170816315300478,26.4556385,26.1526773,26.30193096
1994-06-06,26.23637363765024,26.50019447,26.23637363765024,26.4044045575
1994-06-07,26.32038909757512,26.3576245,26.25069701,26.31084301
1994-06-08,26.315616053787558,26.38435352,26.10812704,26.246240280000002
1994-06-09,26.28092816689378,26.28092816689378,26.17049855,26.223963715
1994-06-10,26.25244594094689,26.34871102,26.25244594094689,26.29970259
1994-06-13,26.276074265473447,26.33980325,26.25069701,26.295248705
1994-06-14,26.285661485236723,26.54474474,26.285661485236723,26.475689547499996
1994-06-15,26.38067551636836,26.55365822,26.38067551636836,26.4846001725
1994-06-16,26.43263784443418,26.50019447,26.40217476,26.453412987500002
1994-06-17,26.443025415967092,26.52289883,26.29866344,26.413024235
1994-06-20,26.428024825483547,26.428024825483547,26.08339471,26.132725692499996
1994-06-21,26.28037525899177,26.28037525899177,25.77843067,25.9623046125
1994-06-22,26.121339935745887,26.121339935745887,25.93090982,25.986970102500003
1994-06-23,26.054155019122945,26.06545565,25.79636973,25.930912692499998
1994-06-24,25.992533855811473,25.992533855811473,25.2581979,25.491405694999997
1994-06-27,25.741969775405735,25.741969775405735,25.26716456,25.531765712500004
1994-06-28,25.63686774395287,25.74255255,25.40171039,25.6237055525
1994-06-29,25.630286648226434,25.84121452,25.61697912,25.6977034625
1994-06-30,25.663995055363216,25.74255255,25.43758851,25.610251257500003
1994-07-01,25.63712315643161,25.65285724,25.47346663,25.5900705275
1994-07-05,25.613596841965805,25.75151921,25.55418954,25.664067005
1994-07-06,25.638831923482904,25.72461349,25.52728382,25.63715985
1994-07-07,25.63799588674145,25.78739733,25.63799588674145,25.726853717500003
1994-07-08,25.682424802120728,25.82327545,25.61697912,25.711157755000002
1994-07-11,25.696791278560365,25.84121452,25.56316194,25.722370390000002
1994-07-12,25.70958083428018,25.73358015,25.55418954,25.677521302499997
1994-07-13,25.69355106839009,25.85018692,25.69355106839009,25.7717013725
1994-07-14,25.732626220445045,26.10133377,25.732626220445045,25.980243675
1994-07-15,25.856434947722523,26.11030043,25.856434947722523,26.054241585
1994-07-18,25.95533826636126,26.16411761,25.95533826636126,26.09460447
1994-07-19,26.02497136818063,26.15515095,26.02497136818063,26.09909067
1994-07-20,26.062031019090313,26.06545565,25.86812598,25.982486774999998
1994-07-21,26.022258897045155,26.022258897045155,25.87709264,25.94884888
1994-07-22,25.985553888522578,26.06545565,25.97576034,26.0295775275
1994-07-25,26.00756570801129,26.09236137,26.00756570801129,26.051999920000004
1994-07-26,26.029782814005646,26.07442231,26.01163847,26.045272055
1994-07-27,26.037527434502824,26.03854419,25.93090982,26.0116355975
1994-07-28,26.024581516001412,26.16411761,26.024581516001412,26.083391839999997
1994-07-29,26.053986678000705,26.43320353,26.053986678000705,26.330055362499998
1994-08-01,26.19202102025035,26.49599311,26.19202102025035,26.4219937675
1994-08-02,26.307007393875175,26.62156654,26.307007393875175,26.531871235
1994-08-03,26.41943931443759,26.54083789,26.41943931443759,26.50720287
1994-08-04,26.463321092218795,26.53187123,26.36144728,26.4421744925
1994-08-05,26.452747792359396,26.452747792359396,26.20896814,26.260542219999998
1994-08-08,26.356645006179697,26.37041969,26.28072438,26.3255705975
1994-08-09,26.341107801839847,26.38835875,26.24484626,26.316602505
1994-08-10,26.328855153419923,26.51393217,26.328855153419923,26.444417594999997
1994-08-11,26.38663637420996,26.54083789,26.25381292,26.401811607499997
1994-08-12,26.39422399085498,26.60362748,26.39422399085498,26.516172405
1994-08-15,26.455198197927487,26.68435038,26.455198197927487,26.61932344
1994-08-16,26.537260818963745,26.80095715,26.49599311,26.6686558575
1994-08-17,26.602958338231872,26.82786287,26.602958338231872,26.783015220000003
1994-08-18,26.692986779115937,26.72920091,26.6395056,26.6753822875
1994-08-19,26.68418453330797,26.70228944,26.58568842,26.65295846
1994-08-22,26.668571496653986,26.668571496653986,26.56774936,26.626051305
1994-08-23,26.647311400826993,26.89961911,26.647311400826993,26.7785304525
1994-08-24,26.712920926663497,27.06107066,26.712920926663497,26.928770805
1994-08-25,26.82084586583175,27.09694879,26.82084586583175,27.0094965825
1994-08-26,26.915171224165874,27.42882428,26.915171224165874,27.227009845
